"Métier","JobID","Nom","ItemID","Niveau_Item","Niveau_Craft","XP","Rareté","Ingrédients"
"Maitre d'Armes","83","Carte des Merveilles","22394","170","110","16200","4","ID:27093 x54 | ID:19151 x5 | ID:20182 x5 | ID:19147 x5 | ID:19150 x50 | ID:21123 x42 | ID:21060 x26 | ID:19141 x1"
"Maitre d'Armes","83","Epée Discontinue","22424","170","110","16200","4","ID:27093 x54 | ID:19151 x5 | ID:20182 x5 | ID:19147 x5 | ID:19150 x50 | ID:21123 x42 | ID:21060 x26 | ID:19135 x1"
"Maitre d'Armes","83","Epée Riktus en Bois","26008","170","110","16200","4","ID:26007 x1 | ID:26585 x5 | ID:26584 x50 | ID:27093 x54 | ID:19168 x5 | ID:26587 x5 | ID:21123 x42 | ID:21060 x26"
"Maitre d'Armes","83","Epée brisée","25996","170","110","16200","4","ID:27093 x54 | ID:25995 x1 | ID:26596 x5 | ID:19168 x5 | ID:26594 x50 | ID:26595 x5 | ID:21060 x26 | ID:21123 x42"
"Maitre d'Armes","83","Epée brisée","25995","170","110","10800","3","ID:26595 x3 | ID:26596 x3 | ID:26594 x27 | ID:21123 x21 | ID:21060 x14 | ID:27093 x28 | ID:19168 x3"
"Maitre d'Armes","83","La Flèche du Temps","22437","170","110","16200","4","ID:27093 x54 | ID:19151 x5 | ID:20182 x5 | ID:19147 x5 | ID:19133 x1 | ID:21123 x42 | ID:19150 x50 | ID:21060 x26"
"Maitre d'Armes","83","Epée de Bad Aboum","25988","170","110","16200","4","ID:26595 x5 | ID:25987 x1 | ID:27093 x54 | ID:26596 x5 | ID:19168 x5 | ID:26594 x50 | ID:21123 x42 | ID:21645 x26"
"Maitre d'Armes","83","Dague Deux-Lames","25985","170","110","16200","4","ID:26596 x5 | ID:19168 x5 | ID:26594 x50 | ID:21123 x42 | ID:25984 x1 | ID:21645 x26 | ID:26595 x5 | ID:27093 x54"
"Maitre d'Armes","83","Dague intemporelle","22439","170","110","16200","4","ID:27093 x54 | ID:19151 x5 | ID:20182 x5 | ID:19147 x5 | ID:19150 x50 | ID:21123 x42 | ID:19122 x1 | ID:21634 x26"
"Maitre d'Armes","83","Epée Bon Œil","25983","170","110","16200","4","ID:25982 x1 | ID:26596 x5 | ID:19168 x5 | ID:26594 x50 | ID:21123 x42 | ID:27093 x54 | ID:26595 x5 | ID:21645 x26"
"Maitre d'Armes","83","Dague de Karne","25970","170","110","16200","4","ID:25969 x1 | ID:26596 x5 | ID:19168 x5 | ID:26594 x50 | ID:21123 x42 | ID:26595 x5 | ID:27093 x54 | ID:21634 x26"
"Maitre d'Armes","83","Dague de Karne","25969","170","110","5400","3","ID:26595 x2 | ID:26596 x2 | ID:19168 x2 | ID:25968 x1 | ID:26594 x15 | ID:21060 x6 | ID:21123 x22 | ID:27093 x20"
"Maitre d'Armes","83","Lanco Plumo","25967","170","110","16200","4","ID:25966 x1 | ID:27093 x54 | ID:26596 x5 | ID:21123 x42 | ID:19168 x5 | ID:26594 x50 | ID:26595 x5 | ID:21060 x26"
"Maitre d'Armes","83","Lanco Plumo","25966","170","110","5400","3","ID:26595 x2 | ID:26596 x2 | ID:19168 x2 | ID:25965 x1 | ID:27093 x20 | ID:21060 x6 | ID:21123 x22 | ID:26594 x15"
"Maitre d'Armes","83","Porte-Etendard Riktus Elite","26066","170","110","16200","4","ID:26065 x1 | ID:27093 x54 | ID:26585 x5 | ID:19168 x5 | ID:26587 x5 | ID:26584 x50 | ID:21060 x26 | ID:21123 x42"
"Maitre d'Armes","83","Le Protigieux","22364","170","110","16200","4","ID:21123 x42 | ID:19037 x1 | ID:19068 x5 | ID:19168 x5 | ID:19065 x50 | ID:19066 x5 | ID:27093 x54 | ID:21060 x26"
"Maitre d'Armes","83","Pelle Mécanique","26664","170","110","16200","4","ID:26608 x1 | ID:27093 x54 | ID:26662 x5 | ID:26661 x5 | ID:26660 x50 | ID:20182 x5 | ID:21123 x42 | ID:21634 x26"
"Maitre d'Armes","83","Ravage Instable","22414","170","110","16200","4","ID:19132 x1 | ID:19151 x5 | ID:20182 x5 | ID:19147 x5 | ID:27093 x54 | ID:19150 x50 | ID:21060 x26 | ID:21123 x42"
"Maitre d'Armes","83","L'Ephémère","22407","170","110","16200","4","ID:19130 x1 | ID:19147 x5 | ID:20182 x5 | ID:19150 x50 | ID:19151 x5 | ID:21123 x42 | ID:27093 x54 | ID:21645 x26"
"Maitre d'Armes","83","Epée de Pym le Pieu","26640","170","110","16200","4","ID:26639 x1 | ID:20182 x5 | ID:26662 x5 | ID:21123 x42 | ID:26661 x5 | ID:26660 x50 | ID:27093 x54 | ID:21060 x26"
"Maitre d'Armes","83","Aiguille de Minuit","26637","170","110","16200","4","ID:26636 x1 | ID:26662 x5 | ID:26660 x50 | ID:26661 x5 | ID:20182 x5 | ID:27093 x54 | ID:21060 x26 | ID:21123 x42"
"Maitre d'Armes","83","La Papoutre","25864","170","110","16200","4","ID:25863 x1 | ID:26602 x5 | ID:26606 x5 | ID:26601 x50 | ID:21123 x42 | ID:20182 x5 | ID:27093 x54 | ID:21634 x26"
"Maitre d'Armes","83","Stalagmite Géante","25856","170","110","16200","4","ID:25855 x1 | ID:26602 x5 | ID:26606 x5 | ID:26601 x50 | ID:21123 x42 | ID:27093 x54 | ID:20182 x5 | ID:21645 x26"
"Maitre d'Armes","83","Epée Riktus Elite","26060","170","110","16200","4","ID:26059 x1 | ID:26585 x5 | ID:19168 x5 | ID:26587 x5 | ID:27093 x54 | ID:21060 x26 | ID:21123 x42 | ID:26584 x50"
"Maitre d'Armes","83","L'Ensanglantée","21252","170","110","16200","4","ID:21202 x1 | ID:21123 x42 | ID:19168 x5 | ID:21634 x26 | ID:21196 x5 | ID:21195 x50 | ID:21200 x5 | ID:27093 x54"
"Maitre d'Armes","83","La Sanguinolente","21286","170","110","16200","4","ID:21227 x1 | ID:21195 x50 | ID:19168 x5 | ID:21196 x5 | ID:21200 x5 | ID:27093 x54 | ID:21060 x26 | ID:21123 x42"
"Maitre d'Armes","83","La Planque","24686","170","110","16200","4","ID:19252 x1 | ID:27093 x54 | ID:24705 x5 | ID:24706 x50 | ID:21123 x42 | ID:19168 x5 | ID:21634 x26"
"Maitre d'Armes","83","Le Brise-Rois","24685","170","110","16200","4","ID:27093 x54 | ID:19251 x1 | ID:24705 x5 | ID:24706 x50 | ID:21123 x42 | ID:19168 x5 | ID:21645 x26"
"Maitre d'Armes","83","La Doubeline","24684","170","110","16200","4","ID:19168 x5 | ID:24683 x1 | ID:24705 x5 | ID:21123 x42 | ID:24706 x50 | ID:27093 x54 | ID:21060 x26"
"Maitre d'Armes","83","La Doubeline","24683","170","110","5400","3","ID:19168 x2 | ID:24705 x2 | ID:24682 x1 | ID:24706 x15 | ID:21060 x6 | ID:21123 x22 | ID:27093 x20"
"Maitre d'Armes","83","L'Égérie","24680","170","110","16200","4","ID:27093 x54 | ID:19168 x5 | ID:24705 x5 | ID:19248 x1 | ID:24706 x50 | ID:21123 x42 | ID:21645 x26"
"Maitre d'Armes","83","L'Arbât","24679","170","110","16200","4","ID:24705 x5 | ID:24706 x50 | ID:24678 x1 | ID:21123 x42 | ID:27093 x54 | ID:20182 x5 | ID:21634 x26"
"Maitre d'Armes","83","L'Arbât","24678","170","110","5400","3","ID:24706 x15 | ID:21060 x6 | ID:21123 x22 | ID:20182 x2 | ID:24705 x2 | ID:19243 x1 | ID:27093 x20"
"Maitre d'Armes","83","L'Anquaran","24681","170","110","16200","4","ID:24706 x50 | ID:21123 x42 | ID:21645 x26 | ID:27093 x54 | ID:24705 x5 | ID:19249 x1 | ID:20182 x5"
"Maitre d'Armes","83","Badine Borano","21254","170","110","16200","4","ID:21204 x1 | ID:27093 x54 | ID:19168 x5 | ID:21196 x5 | ID:21195 x50 | ID:21200 x5 | ID:21060 x26 | ID:21123 x42"
"Maitre d'Armes","83","Dague des nouveaux Anciens","19144","170","110","16200","4","ID:27093 x54 | ID:19151 x5 | ID:20182 x5 | ID:19147 x5 | ID:19150 x50 | ID:21123 x42 | ID:21634 x26 | ID:22392 x1"
"Maitre d'Armes","83","Manche Mystique","21061","185","110","450","1","ID:19754 x5 | ID:19757 x5"
"Maitre d'Armes","83","L'Ephémère","19130","170","110","5400","3","ID:20182 x2 | ID:19151 x2 | ID:19147 x2 | ID:22408 x1 | ID:27093 x20 | ID:21060 x6 | ID:21123 x22 | ID:19150 x15"
"Maitre d'Armes","83","Les Vent-Vies","19064","170","110","16200","4","ID:22361 x1 | ID:27093 x54 | ID:19066 x5 | ID:19168 x5 | ID:19068 x5 | ID:19065 x50 | ID:21123 x42 | ID:21060 x26"
"Maitre d'Armes","83","Phéno-Tige","19061","170","110","16200","4","ID:22362 x1 | ID:19068 x5 | ID:19065 x50 | ID:19168 x5 | ID:21123 x42 | ID:27093 x54 | ID:19066 x5 | ID:21060 x26"
"Maitre d'Armes","83","Epée Millénaire","19060","170","110","16200","4","ID:22363 x1 | ID:19066 x5 | ID:21123 x42 | ID:19068 x5 | ID:19065 x50 | ID:19168 x5 | ID:27093 x54 | ID:21060 x26"
"Maitre d'Armes","83","Epée de Serre d'Acier","19422","170","110","16200","4","ID:22470 x1 | ID:27093 x54 | ID:22486 x5 | ID:19437 x3 | ID:21123 x42 | ID:19168 x5 | ID:21060 x26"
"Maitre d'Armes","83","Magnum","26839","182","116","1800","2","ID:21124 x13 | ID:21061 x11 | ID:19755 x3 | ID:26838 x1 | ID:27093 x7"
"Maitre d'Armes","83","L'épée Kila","26862","185","120","5400","3","ID:19755 x2 | ID:27047 x2 | ID:27048 x2 | ID:26861 x1 | ID:21124 x25 | ID:27046 x17 | ID:21061 x7 | ID:27093 x31"
"Maitre d'Armes","83","L'Aighuilée","20199","185","120","16200","4","ID:27093 x86 | ID:20196 x5 | ID:20193 x59 | ID:21124 x50 | ID:21061 x30 | ID:22242 x1 | ID:19758 x7 | ID:20194 x7"
"Maitre d'Armes","83","La Croc'Odaille","20200","185","120","16200","4","ID:20194 x7 | ID:19758 x7 | ID:20196 x5 | ID:20193 x59 | ID:21124 x50 | ID:21061 x30 | ID:22244 x1 | ID:27093 x86"
"Maitre d'Armes","83","Marteau de Foul Moon","20279","185","120","16200","4","ID:21124 x50 | ID:22447 x1 | ID:27093 x86 | ID:22487 x7 | ID:19755 x7 | ID:20280 x3 | ID:21061 x30"
"Maitre d'Armes","83","Cartes à Crocs","20222","185","120","16200","4","ID:22246 x1 | ID:27093 x86 | ID:19758 x7 | ID:20196 x5 | ID:20193 x59 | ID:21124 x50 | ID:21061 x30 | ID:20194 x7"
"Maitre d'Armes","83","L'Aighuileuse","20223","185","120","16200","4","ID:22245 x1 | ID:27093 x86 | ID:19758 x7 | ID:20194 x7 | ID:20196 x5 | ID:20193 x59 | ID:21124 x50 | ID:21635 x30"
"Maitre d'Armes","83","La Recssenette","20224","185","120","16200","4","ID:22247 x1 | ID:27093 x86 | ID:20194 x7 | ID:19758 x7 | ID:20196 x5 | ID:20193 x59 | ID:21124 x50 | ID:21646 x30"
"Maitre d'Armes","83","L'épée Kila","26863","185","120","16200","4","ID:26862 x1 | ID:27047 x7 | ID:27093 x86 | ID:19758 x7 | ID:27046 x59 | ID:27048 x5 | ID:21124 x50 | ID:21061 x30"
"Maitre d'Armes","83","Magnum","26841","185","120","16200","4","ID:27093 x86 | ID:26840 x1 | ID:27046 x59 | ID:21061 x30 | ID:27048 x5 | ID:21124 x50 | ID:27047 x7 | ID:19755 x7"
"Maitre d'Armes","83","Polly, le Sabre Bis","19884","185","120","16200","4","ID:21061 x30 | ID:21124 x50 | ID:19755 x7 | ID:19792 x59 | ID:19793 x7 | ID:19798 x5 | ID:22222 x1 | ID:27093 x86"
"Maitre d'Armes","83","Les Cartashians","20198","185","120","16200","4","ID:20196 x5 | ID:22243 x1 | ID:21646 x30 | ID:27093 x86 | ID:20194 x7 | ID:20193 x59 | ID:21124 x50 | ID:19758 x7"
"Maitre d'Armes","83","Poignard des Âmes","19900","185","120","16200","4","ID:22206 x1 | ID:27093 x86 | ID:21061 x30 | ID:21124 x50 | ID:19755 x7 | ID:19792 x59 | ID:19793 x7 | ID:19798 x5"
"Maitre d'Armes","83","La réglette","26816","185","120","16200","4","ID:26815 x1 | ID:19755 x7 | ID:27046 x59 | ID:27048 x5 | ID:21124 x50 | ID:27093 x86 | ID:27047 x7 | ID:21061 x30"
"Maitre d'Armes","83","Sabre Histy","19899","185","120","16200","4","ID:22205 x1 | ID:27093 x86 | ID:21061 x30 | ID:21124 x50 | ID:19755 x7 | ID:19792 x59 | ID:19793 x7 | ID:19798 x5"
"Maitre d'Armes","83","Marteau Luterking","19897","185","120","16200","4","ID:22169 x1 | ID:27093 x86 | ID:19793 x7 | ID:19755 x7 | ID:19798 x5 | ID:19792 x59 | ID:21124 x50 | ID:21061 x30"
"Maitre d'Armes","83","Poignard Sinueux","19885","185","120","16200","4","ID:27093 x86 | ID:19793 x7 | ID:19755 x7 | ID:19798 x5 | ID:19792 x59 | ID:21124 x50 | ID:21646 x30 | ID:22204 x1"
"Maitre d'Armes","83","Tige Plantueuse","20357","185","120","16200","4","ID:27093 x86 | ID:20114 x7 | ID:21061 x30 | ID:19758 x7 | ID:22519 x1 | ID:20148 x5 | ID:21124 x50 | ID:20113 x59"
"Maitre d'Armes","83","Masse à Tomique","19882","185","120","16200","4","ID:27093 x86 | ID:21061 x30 | ID:21124 x50 | ID:19755 x7 | ID:19792 x59 | ID:19793 x7 | ID:19798 x5 | ID:22167 x1"
"Maitre d'Armes","83","Magnum","26840","185","120","5400","3","ID:27047 x2 | ID:27048 x2 | ID:26839 x1 | ID:21124 x25 | ID:21635 x7 | ID:27046 x17 | ID:19758 x2 | ID:27093 x31"
"Maitre d'Armes","83","Bastonneur Plantueur","20358","185","120","16200","4","ID:27093 x86 | ID:20148 x5 | ID:20113 x59 | ID:21124 x50 | ID:21061 x30 | ID:22518 x1 | ID:20114 x7 | ID:19758 x7"
"Maitre d'Armes","83","Dague Orafob","26822","185","120","16200","4","ID:27047 x7 | ID:26821 x1 | ID:27046 x59 | ID:21061 x30 | ID:27048 x5 | ID:21124 x50 | ID:27093 x86 | ID:19755 x7"
"Maitre d'Armes","83","Manche Eternel","21062","200","120","450","1","ID:22057 x5 | ID:22054 x5"
"Maitre d'Armes","83","Calumet Happé","21811","194","126","3600","2","ID:22058 x2 | ID:21818 x4 | ID:21817 x38 | ID:21125 x10 | ID:21062 x8 | ID:27093 x14"
"Maitre d'Armes","83","La Mire Abel","27009","194","126","3600","2","ID:27059 x4 | ID:22055 x2 | ID:27058 x38 | ID:21125 x10 | ID:21062 x8 | ID:27093 x14"
"Maitre d'Armes","83","Pêlle-Miêlle","21728","194","126","3600","2","ID:27093 x14 | ID:21775 x4 | ID:22055 x2 | ID:21774 x38 | ID:21125 x10 | ID:21636 x8"
"Maitre d'Armes","83","Hippie Pipe","21992","196","127","1800","2","ID:21125 x15 | ID:21636 x13 | ID:27093 x10 | ID:22058 x3 | ID:21807 x1"
"Maitre d'Armes","83","Croc Sournois","21747","198","128","5400","3","ID:21125 x30 | ID:21774 x21 | ID:27093 x52 | ID:21775 x3 | ID:21779 x3 | ID:21636 x9 | ID:22055 x2 | ID:21721 x1"
"Maitre d'Armes","83","Cartes du Monde","27299","197","128","10800","3","ID:27093 x72 | ID:20197 x10 | ID:22058 x4 | ID:27284 x18 | ID:27283 x6 | ID:21125 x28 | ID:21062 x19"
"Maitre d'Armes","83","Pêlle-Miêlle","21765","197","128","5400","3","ID:21775 x3 | ID:22055 x2 | ID:21779 x3 | ID:21125 x30 | ID:21774 x21 | ID:21636 x9 | ID:27093 x52 | ID:21728 x1"
"Maitre d'Armes","83","Calumet Happé","22015","197","128","5400","3","ID:21818 x3 | ID:22058 x2 | ID:21125 x30 | ID:21817 x21 | ID:21636 x9 | ID:21819 x3 | ID:27093 x52 | ID:21811 x1"
"Maitre d'Armes","83","La Mire Abel","27010","197","128","5400","3","ID:21125 x30 | ID:27058 x21 | ID:21062 x9 | ID:27059 x3 | ID:22058 x2 | ID:27060 x3 | ID:27009 x1 | ID:27093 x52"
"Maitre d'Armes","83","Cartes Roses","26989","198","128","5400","3","ID:21125 x30 | ID:27058 x21 | ID:21636 x9 | ID:27059 x3 | ID:22055 x2 | ID:27060 x3 | ID:26988 x1 | ID:27093 x52"
"Maitre d'Armes","83","Brouyar","22007","198","128","5400","3","ID:21818 x3 | ID:22058 x2 | ID:21819 x3 | ID:21125 x30 | ID:27093 x52 | ID:21062 x9 | ID:21817 x21 | ID:21809 x1"
"Maitre d'Armes","83","Katana Sukre","26983","197","128","5400","3","ID:21125 x30 | ID:27058 x21 | ID:21647 x9 | ID:27059 x3 | ID:22058 x2 | ID:27060 x3 | ID:26982 x1 | ID:27093 x52"
"Maitre d'Armes","83","La Piquette","26979","197","128","1800","2","ID:21125 x15 | ID:21062 x13 | ID:22058 x3 | ID:26978 x1 | ID:27093 x10"
"Maitre d'Armes","83","Les Crox","21724","197","128","10800","3","ID:27093 x72 | ID:21775 x4 | ID:22055 x4 | ID:21779 x3 | ID:21774 x38 | ID:21125 x28 | ID:21636 x19"
"Maitre d'Armes","83","Le Bois du Tigre","26914","197","128","5400","3","ID:27053 x3 | ID:22058 x2 | ID:27054 x3 | ID:26913 x1 | ID:21125 x30 | ID:27052 x21 | ID:21647 x9 | ID:27093 x52"
"Maitre d'Armes","83","Marteau Mashu","21999","198","128","5400","3","ID:21818 x3 | ID:22058 x2 | ID:21819 x3 | ID:27093 x52 | ID:21125 x30 | ID:21647 x9 | ID:21817 x21 | ID:21808 x1"
"Maitre d'Armes","83","Ourou Cartes","21929","197","128","5400","3","ID:27093 x52 | ID:21125 x30 | ID:21647 x9 | ID:22036 x21 | ID:22037 x3 | ID:22055 x2 | ID:22041 x3 | ID:21928 x1"
"Maitre d'Armes","83","Arc Enstone","21939","198","128","10800","3","ID:22055 x4 | ID:22037 x4 | ID:22036 x38 | ID:21125 x28 | ID:21062 x19 | ID:27093 x72 | ID:22041 x3"
"Maitre d'Armes","83","Hippie Pipe","21993","199","129","5400","3","ID:21125 x30 | ID:21062 x9 | ID:21817 x21 | ID:27093 x52 | ID:21818 x3 | ID:22058 x2 | ID:21819 x3 | ID:21992 x1"
"Maitre d'Armes","83","Cu'Hier","20951","199","129","10800","3","ID:27093 x72 | ID:22058 x4 | ID:20962 x4 | ID:20963 x3 | ID:20961 x38 | ID:21125 x28 | ID:21062 x19"
"Maitre d'Armes","83","Arc Chimède","26986","199","129","5400","3","ID:21125 x30 | ID:27058 x21 | ID:21062 x9 | ID:27059 x3 | ID:22055 x2 | ID:27060 x3 | ID:26985 x1 | ID:27093 x52"
"Maitre d'Armes","83","Hiche","21812","199","129","10800","3","ID:22058 x4 | ID:27093 x72 | ID:21818 x4 | ID:21819 x3 | ID:21817 x38 | ID:21125 x28 | ID:21647 x19"
"Maitre d'Armes","83","Cartes And","27378","200","130","16200","4","ID:27377 x1 | ID:27093 x144 | ID:21636 x38 | ID:21125 x63 | ID:27365 x75 | ID:27367 x7 | ID:22058 x8 | ID:27366 x8"
"Maitre d'Armes","83","Cartes du Monde","27300","200","130","16200","4","ID:27299 x1 | ID:27093 x144 | ID:21062 x38 | ID:21125 x63 | ID:27284 x11 | ID:22055 x8 | ID:27283 x2"
"Maitre d'Armes","83","Bâton de Sadida","24020","200","130","16200","4","ID:27093 x144 | ID:22055 x8 | ID:24029 x210 | ID:21125 x63 | ID:22488 x8 | ID:24006 x1 | ID:21062 x38"
"Maitre d'Armes","83","Hache de Sacrieur","24019","200","130","16200","4","ID:22488 x8 | ID:27093 x144 | ID:24029 x210 | ID:22055 x8 | ID:21125 x63 | ID:24005 x1 | ID:21062 x38"
"Maitre d'Armes","83","Le Bois du Tigre","26915","200","130","16200","4","ID:26914 x1 | ID:27054 x7 | ID:27093 x144 | ID:27052 x75 | ID:21125 x63 | ID:22058 x8 | ID:27053 x8 | ID:21062 x38"
"Maitre d'Armes","83","Dague de Sram","24017","200","130","16200","4","ID:22055 x8 | ID:24029 x210 | ID:27093 x144 | ID:22488 x8 | ID:24003 x1 | ID:21636 x38 | ID:21125 x63"
"Maitre d'Armes","83","Trancheuse Draconique","22536","200","130","16200","4","ID:27093 x144 | ID:22488 x8 | ID:22055 x8 | ID:20718 x3 | ID:21125 x63 | ID:21647 x38 | ID:20733 x1"
"Maitre d'Armes","83","L'Hache de Raison","27288","200","130","16200","4","ID:27287 x1 | ID:21062 x38 | ID:21125 x63 | ID:27284 x11 | ID:27283 x2 | ID:22058 x8 | ID:27093 x144"
"Maitre d'Armes","83","Epée de Iop","24015","200","130","16200","4","ID:22488 x8 | ID:22058 x8 | ID:24029 x210 | ID:21125 x63 | ID:24001 x1 | ID:27093 x144 | ID:21647 x38"
"Maitre d'Armes","83","Désincarnator","24014","200","130","16200","4","ID:22058 x8 | ID:24029 x210 | ID:24000 x1 | ID:27093 x144 | ID:22488 x8 | ID:21125 x63 | ID:21636 x38"
"Maitre d'Armes","83","Dague Suture","21750","200","130","16200","4","ID:27093 x144 | ID:21775 x8 | ID:21774 x75 | ID:21125 x63 | ID:21779 x7 | ID:21749 x1 | ID:21647 x38 | ID:22055 x8"
"Maitre d'Armes","83","Aiguille à Détricoter","21761","200","130","16200","4","ID:27093 x144 | ID:21775 x8 | ID:21774 x75 | ID:21125 x63 | ID:21779 x7 | ID:21647 x38 | ID:22055 x8 | ID:21727 x1"
"Maitre d'Armes","83","Pêlle-Miêlle","21766","200","130","16200","4","ID:27093 x144 | ID:21775 x8 | ID:21774 x75 | ID:21125 x63 | ID:21779 x7 | ID:22055 x8 | ID:21062 x38 | ID:21765 x1"
"Maitre d'Armes","83","Pelle d'Enutrof","24016","200","130","16200","4","ID:27093 x144 | ID:22488 x8 | ID:22055 x8 | ID:24029 x210 | ID:21125 x63 | ID:24002 x1 | ID:21062 x38"
"Maitre d'Armes","83","Epée Neval","27372","200","130","16200","4","ID:27371 x1 | ID:21774 x75 | ID:22055 x8 | ID:21125 x63 | ID:27367 x7 | ID:27366 x8 | ID:27093 x144 | ID:27365 x38"
"Maitre d'Armes","83","Scie Kiotamm","27374","200","130","16200","4","ID:27373 x1 | ID:27093 x144 | ID:21062 x38 | ID:21125 x63 | ID:27365 x75 | ID:27367 x7 | ID:22058 x8 | ID:27366 x8"
"Maitre d'Armes","83","Bambou de Pandawa","24021","200","130","16200","4","ID:22058 x8 | ID:24029 x210 | ID:21125 x63 | ID:22488 x8 | ID:27093 x144 | ID:24007 x1 | ID:21062 x38"
"Maitre d'Armes","83","Baguette d'Eniripsa","24026","200","130","16200","4","ID:24029 x210 | ID:24012 x1 | ID:21125 x63 | ID:21062 x38 | ID:27093 x144 | ID:22488 x8 | ID:22058 x8"
"Maitre d'Armes","83","Aiguille de Xélor","24025","200","130","16200","4","ID:24011 x1 | ID:27093 x144 | ID:22488 x8 | ID:22055 x8 | ID:24029 x210 | ID:21125 x63 | ID:21647 x38"
"Maitre d'Armes","83","Pelle Rieuse","26300","200","130","10800","3","ID:22055 x4 | ID:26286 x3 | ID:21125 x28 | ID:21062 x19 | ID:22488 x4 | ID:27093 x72"
"Maitre d'Armes","83","Epingle à Cheveux","26316","200","130","16200","4","ID:26295 x1 | ID:22488 x8 | ID:27093 x144 | ID:21636 x38 | ID:22055 x8 | ID:21125 x63 | ID:26286 x3"
"Maitre d'Armes","83","Pelle Rieuse","26319","200","130","16200","4","ID:21125 x63 | ID:22075 x8 | ID:21062 x38 | ID:22488 x8 | ID:27093 x144 | ID:26300 x1 | ID:26286 x3"
"Maitre d'Armes","83","Cartes d'Ecaflip","24024","200","130","16200","4","ID:24029 x210 | ID:21125 x63 | ID:24010 x1 | ID:21647 x38 | ID:27093 x144 | ID:22488 x8 | ID:22055 x8"
"Maitre d'Armes","83","Arc de Crâ","24023","200","130","16200","4","ID:24009 x1 | ID:27093 x144 | ID:22488 x8 | ID:22058 x8 | ID:24029 x210 | ID:21125 x63 | ID:21062 x38"
"Maitre d'Armes","83","Hippie Pipe","21994","200","130","16200","4","ID:21125 x63 | ID:22058 x8 | ID:21062 x38 | ID:27093 x144 | ID:21817 x75 | ID:21819 x7 | ID:21818 x8 | ID:21993 x1"
"Maitre d'Armes","83","Marteau d'Osamodas","24022","200","130","16200","4","ID:22488 x8 | ID:27093 x144 | ID:22058 x8 | ID:24029 x210 | ID:21125 x63 | ID:24008 x1 | ID:21647 x38"
"Maitre d'Armes","83","Epée de Sufokia","26495","200","130","16200","5","ID:26412 x20 | ID:26406 x20 | ID:26454 x20 | ID:24141 x1 | ID:18449 x1 | ID:26596 x20 | ID:19179 x200 | ID:27093 x717"
"Maitre d'Armes","83","Epée de Bonta","26496","200","130","16200","5","ID:14663 x1 | ID:26418 x20 | ID:26424 x20 | ID:26466 x20 | ID:26662 x20 | ID:22488 x30 | ID:22144 x40 | ID:27093 x717"
"Maitre d'Armes","83","Epée de Brâkmar","26497","200","130","16200","5","ID:26442 x20 | ID:26436 x20 | ID:26472 x20 | ID:26606 x20 | ID:9783 x80 | ID:22147 x40 | ID:21125 x400 | ID:27093 x717"
"Maitre d'Armes","83","Tronchoneuse","25080","200","130","16200","6","ID:22626 x1 | ID:25413 x1 | ID:24029 x400 | ID:27093 x144 | ID:22488 x10 | ID:23151 x10 | ID:21125 x83 | ID:21058 x50"
"Maitre d'Armes","83","Croc Sournois","21748","200","130","16200","4","ID:27093 x144 | ID:21775 x8 | ID:21774 x75 | ID:21125 x63 | ID:21779 x7 | ID:22055 x8 | ID:21062 x38 | ID:21747 x1"
"Maitre d'Armes","83","Les Revenantes","24256","200","130","16200","6","ID:23660 x1 | ID:25970 x1 | ID:22488 x10 | ID:22143 x10 | ID:21125 x83 | ID:21055 x50 | ID:27093 x144 | ID:24029 x400"
"Maitre d'Armes","83","Dague Suture","21749","200","130","5400","3","ID:27093 x52 | ID:21125 x30 | ID:21774 x21 | ID:21775 x3 | ID:21779 x3 | ID:22055 x2 | ID:21722 x1 | ID:21647 x9"
"Maitre d'Armes","83","Epée d'Amakna","26494","200","130","16200","5","ID:26400 x20 | ID:15162 x20 | ID:26448 x20 | ID:26587 x20 | ID:9788 x80 | ID:21125 x400 | ID:18482 x40 | ID:27093 x717"
"Maitre d'Armes","83","Epée Eternelle","26593","200","130","16200","5","ID:26494 x1 | ID:26495 x1 | ID:26496 x1 | ID:26497 x1"
"Maitre d'Armes","83","Cu'Hier","21866","200","130","16200","4","ID:20951 x1 | ID:27093 x144 | ID:20962 x8 | ID:22058 x8 | ID:20963 x7 | ID:20961 x75 | ID:21125 x63 | ID:21062 x38"
"Maitre d'Armes","83","L'épineau","26958","200","130","16200","4","ID:22055 x8 | ID:27060 x7 | ID:27058 x75 | ID:21125 x63 | ID:26957 x1 | ID:27093 x144 | ID:27059 x8 | ID:21647 x38"
